Board,Qualification,Subject,Syllabus_Code,Paper_Code,Year,Season,Component_or_Unit,Variant,Paper_or_Unit_Code,Difficulty,Grade_A_Threshold,Grade_B_Threshold,Grade_C_Threshold,QP_URL,MS_URL,Examiner_Report_URL,PotatoPapers_Catalogue_URL
Pearson Edexcel,International A Level,Economics,,WEC04 Jan 2014 Unit 4,2014,January,4,,4,Medium,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/Economics/2013/Exam materials/WEC04_01_que_20140128.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/Economics/2013/Exam materials/WEC04_01_msc_20140306.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/Economics/2013/Exam materials/WEC04_01_pef_20140306.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,Economics,,WEC04 Jun 2014 Unit 4,2014,June,4,,4,Medium,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/Economics/2013/Exam materials/WEC04_01_que_20140610.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/Economics/2013/Exam materials/Mark-scheme-Unit-4-(WEC04)-June-2014.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/Economics/2013/Exam materials/Examiner-reports-Unit-4-(WEC04)-June-2014.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jan 2024 Unit 1,2024,January,1,,1,Hard,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-que-20240112.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-rms-20240307.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-pef-20240307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jun 2024 Unit 1,2024,June,1,,1,Hard,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-que-20240514.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jun 2024 Unit 1,2024,June,1,,1,Hard,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-que-20240514.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jun 2024 Unit 2,2024,June,2,,2,Easy,38,33,28,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-que-20240522.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jun 2024 Unit 2,2024,June,2,,2,Easy,38,33,28,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-que-20240522.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jan 2024 Unit 2,2024,January,2,,2,Medium,31,27,23,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-que-20240119.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-rms-20240307.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-pef-20240307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jan 2024 Unit 3,2024,January,3,,3,Medium,33,29,25,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen03-01-que-20240109.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen03-01-rms-20240307.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen03-01-pef-20240307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jun 2024 Unit 3,2024,June,3,,3,Medium,33,29,25,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen03-01-que-20240604.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-language/2015/Exam-materials/wen03-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen03-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jan 2024 Unit 4,2024,January,4,,4,Medium,31,26,21,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-que-20240116.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-rms-20240307.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-pef-20240307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jun 2024 Unit 4,2024,June,4,,4,Medium,31,26,21,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-que-20240615.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jan 2023 Unit 1,2023,January,1,,1,Hard,32,27,22,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen01-01-que-20230113.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen01-01-rms-20230302.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen01-01-pef-20230302.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jun 2023 Unit 1,2023,June,1,,1,Hard,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-que-20230511.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-rms-20230817.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen01-01-pef-20230817.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jan 2023 Unit 2,2023,January,2,,2,Hard,28,24,20,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen02-01-que-20230120.pdf,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen02-01-rms-20230302.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jun 2023 Unit 2,2023,June,2,,2,Medium,31,27,23,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-que-20230517.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-rms-20230817.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen02-01-pef-20230817.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jan 2023 Unit 3,2023,January,3,,3,Hard,29,24,19,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen03-01-que-20230110.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen03-01-rms-20230302.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen03-01-pef-20230302.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jun 2023 Unit 3,2023,June,3,,3,Hard,33,29,25,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen03-01-que-20230602.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen03-01-rms-20230817.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen03-01-pef-20230817.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jan 2023 Unit 4,2023,January,4,,4,Hard,27,22,18,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen04-01-que-20230117.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen04-01-rms-20230302.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen04-01-pef-20230302.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jun 2023 Unit 4,2023,June,4,,4,Hard,31,26,21,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-que-20230614.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-rms-20230817.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Language/2015/Exam-materials/wen04-01-pef-20230817.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jun 2022 Unit 1,2022,June,1,,1,Hard,32,27,22,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen01-01-que-20220512.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen01-01-rms-20220818.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen01-01-pef-20220818.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jan 2022 Unit 1,2022,January,1,,1,Medium,33,28,23,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_que_20220112.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_rms_20220303.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_pef_20220303.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jan 2022 Unit 2,2022,January,2,,2,Hard,26,21,17,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_que_20220121.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_rms_20220303.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_pef_20220303.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jun 2022 Unit 2,2022,June,2,,2,Hard,28,24,20,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen02-01-que-20220517.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen02-01-rms-20220818.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen02-01-pef-20220818.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jan 2022 Unit 3,2022,January,3,,3,Hard,27,22,17,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20220108.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_rms_20220303.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_pef_20220303.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jun 2022 Unit 3,2022,June,3,,3,Hard,29,24,19,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen03-01-que-20220531.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen03-01-rms-20220818.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jan 2022 Unit 4,2022,January,4,,4,Hard,27,22,17,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20220118.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_rms_20220303.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_pef_20220303.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jun 2022 Unit 4,2022,June,4,,4,Hard,27,22,18,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen04-01-que-20220611.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen04-01-rms-20220818.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/wen04-01-pef-20220818.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jan 2021 Unit 1,2021,January,1,,1,Medium,33,28,23,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_que_20210304.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_msc_20210304.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_pef_20210304.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jun 2021 Unit 1,2021,June,1,,1,Medium,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_que_20210429.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_rms_20210604.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jun 2021 Unit 2,2021,June,2,,2,Easy,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_que_20210511.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_rms_20210604.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jan 2021 Unit 2,2021,January,2,,2,Hard,26,21,16,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_que_20210304.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_msc_20210304.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_pef_20210304.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jan 2021 Unit 3,2021,January,3,,3,Hard,26,21,16,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20210304.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_msc_20210304.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_pef_20210304.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jun 2021 Unit 3,2021,June,3,,3,Medium,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20210504.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_rms_20210604.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jan 2021 Unit 4,2021,January,4,,4,Hard,27,22,17,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20210304.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_msc_20210304.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_pef_20210304.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jun 2021 Unit 4,2021,June,4,,4,Medium,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20210511.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_rms_20210604.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jan 2020 Unit 1,2020,January,1,,1,Easy,37,32,27,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_que_20200305.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_rms_20200305.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_pef_20200305.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jan 2020 Unit 2,2020,January,2,,2,Medium,33,28,23,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_que_20200305.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_rms_20200305.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_pef_20200305.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jan 2020 Unit 3,2020,January,3,,3,Easy,36,30,25,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20200305.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_rms_20200305.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_pef_20200305.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jan 2020 Unit 4,2020,January,4,,4,Easy,37,32,27,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20200305.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_rms_20200305.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_pef_20200305.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jun 2019 Unit 1,2019,June,1,,1,Easy,36,31,26,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_que_20190514.pdf,,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jun 2019 Unit 2,2019,June,2,,2,Medium,36,31,26,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_que_20190516.pdf,,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jun 2019 Unit 3,2019,June,3,,3,Easy,34,29,24,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20190521.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_rms_20190815.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_pef_20190815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jan 2019 Unit 3,2019,January,3,,3,Easy,35,30,25,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20190119.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_msc_20190307.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_pef_20190307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jan 2019 Unit 4,2019,January,4,,4,Easy,37,32,27,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20190123.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_msc_20190307.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_pef_20190307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jun 2019 Unit 4,2019,June,4,,4,Medium,34,29,24,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20190626.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_rms_20190815.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_pef_20190815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN01 Jun 2018 Unit 1,2018,June,1,,1,Easy,36,31,26,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN01_01_rms_20180815.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN02 Jun 2018 Unit 1,2018,June,1,,1,Medium,,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN02_01_rms_20180815.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jun 2018 Unit 3,2018,June,3,,3,Medium,34,29,24,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20180607.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_rms_20180815.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_pef_20180815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jan 2018 Unit 3,2018,January,3,,3,Medium,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20180202.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_rms_20180308.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jun 2018 Unit 4,2018,June,4,,4,Medium,36,30,25,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20180620.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_rms_20180815.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_pef_20180815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jan 2018 Unit 4,2018,January,4,,4,Medium,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20180202.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_rms_20180308.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_pef_20180308.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN03 Jun 2017 Unit 3,2017,June,3,,3,Medium,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_que_20170614.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN03_01_rms_20170816.pdf,,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lang,,WEN04 Jun 2017 Unit 4,2017,June,4,,4,Easy,,,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_que_20170620.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_rms_20170816.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-language/2015/Exam-materials/WEN04_01_pef_20170816.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET01 Jun 2024 Unit 1,2024,June,1,,1,Hard,31,28,25,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-que-20240511.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
